,date,id,author_id,text,like,n_rt,author,colours
0,2021-12-28 14:00:26+00:00,1475828992393588740,1173223843,"Il premier belga riconosce che combattere la pandemia coi vaccini non basta ed ha ammesso lo sbaglio.
Quando il #MacellaioDellaTroika ammettera' lo stesso sbaglio dopo aver mentito agli italiani piu' e piu' volte?
#Norimberga2 
#NoGreenPass https://t.co/aDUAbxQ1rG",18,18,BiwiMobu,#aaaacc
1,2021-12-28 12:26:02+00:00,1475805238477078533,1364298062919794688,"I giornali di regime insistono con propaganda demenziale. 

I casi sono in calo in TUTTI i Paesi dell'Est Europa, ma il calo  in Germania è merito del lockdown (inesistente) dei no vax.

Giornalismo imbarazzante.

#NoGreenPass",343,92,Lorenzo62752880,#aaaacc
2,2021-12-28 15:50:31+00:00,1475856699651153929,2380463039,Farmacista: da stamattina 8 positivi di cui 7 benedetti. I vaccinati si contagiano più dei non vaccinati. Questo ormai è palese e assodato. #NoGreenPass #ObbligoVaccinale #tamponi,11,4,cris_tian76,#aaaacc
3,2021-12-28 15:09:14+00:00,1475846310213435400,1238800491632607232,"I #PortualiDiTrieste lasciano il Presidio di #Napoli davanti alla Rai con questo messaggio Amore Libertà e #NoGreenPass
Vittorio lascia per ultimo il presidio e lo dichiara concluso.
Ovviamente #LaGenteComeNoiNonMollaMai riparte in nave per raggiungere un altro porto... https://t.co/F6tWdryupx",13,10,gianluca826,#aaaacc
4,2021-12-28 14:00:26+00:00,1475828992393588740,1173223843,"Il premier belga riconosce che combattere la pandemia coi vaccini non basta ed ha ammesso lo sbaglio.
Quando il #MacellaioDellaTroika ammettera' lo stesso sbaglio dopo aver mentito agli italiani piu' e piu' volte?
#Norimberga2 
#NoGreenPass https://t.co/aDUAbxQ1rG",18,18,BiwiMobu,#aaaacc
5,2021-12-28 12:26:02+00:00,1475805238477078533,1364298062919794688,"I giornali di regime insistono con propaganda demenziale. 

I casi sono in calo in TUTTI i Paesi dell'Est Europa, ma il calo  in Germania è merito del lockdown (inesistente) dei no vax.

Giornalismo imbarazzante.

#NoGreenPass",343,92,Lorenzo62752880,#aaaacc
6,2021-12-28 11:27:06+00:00,1475790406004662276,1364298062919794688,"Sindaco Forte dei Marmi positivo con terza dose.

Sindaco Valsamoggia positivo con terza dose.

Ex deputato Di Battista positivo dopo con terza dose.

Il pass vaccinale servirebbe a evitare che circolino i positivi?

#NoGreenPass",532,185,Lorenzo62752880,#aaaacc
7,2021-12-28 11:27:06+00:00,1475790406004662276,1364298062919794688,"Sindaco Forte dei Marmi positivo con terza dose.

Sindaco Valsamoggia positivo con terza dose.

Ex deputato Di Battista positivo dopo con terza dose.

Il pass vaccinale servirebbe a evitare che circolino i positivi?

#NoGreenPass",532,185,Lorenzo62752880,#aaaacc
8,2021-12-28 12:26:02+00:00,1475805238477078533,1364298062919794688,"I giornali di regime insistono con propaganda demenziale. 

I casi sono in calo in TUTTI i Paesi dell'Est Europa, ma il calo  in Germania è merito del lockdown (inesistente) dei no vax.

Giornalismo imbarazzante.

#NoGreenPass",343,92,Lorenzo62752880,#aaaacc
9,2021-12-28 12:39:01+00:00,1475808506653593602,1238800491632607232,"IL 6 GENNAIO 2022 AVRÀ LUOGO LA ""MARCIA DELLE LIBERTÀ""
 (a piedi) PROMOSSA DAL MAGISTRATO PROF. PAOLO SCEUSA.* 

 *DETTAGLI* :
Si partirà alle ore 7.30 dal Piazzale Stazione di Venezia 

 *Link
https://t.co/FVnAOgf1NI
#NoGreenPass",18,16,gianluca826,#aaaacc
10,2021-12-27 11:36:00+00:00,1475430257624764419,1364298062919794688,"Ricciardi annuncia quarta dose tra maggio e giugno!

Quindi a breve anche con 3 dosi non si potrà più fare nulla senza la 4?

Quanto si pensa di andare avanti così?

#NoGreenPass",883,280,Lorenzo62752880,#aaaacc
11,2021-12-28 12:26:02+00:00,1475805238477078533,1364298062919794688,"I giornali di regime insistono con propaganda demenziale. 

I casi sono in calo in TUTTI i Paesi dell'Est Europa, ma il calo  in Germania è merito del lockdown (inesistente) dei no vax.

Giornalismo imbarazzante.

#NoGreenPass",343,92,Lorenzo62752880,#aaaacc
12,2021-12-27 11:36:00+00:00,1475430257624764419,1364298062919794688,"Ricciardi annuncia quarta dose tra maggio e giugno!

Quindi a breve anche con 3 dosi non si potrà più fare nulla senza la 4?

Quanto si pensa di andare avanti così?

#NoGreenPass",883,280,Lorenzo62752880,#aaaacc
13,2021-12-28 14:00:26+00:00,1475828992393588740,1173223843,"Il premier belga riconosce che combattere la pandemia coi vaccini non basta ed ha ammesso lo sbaglio.
Quando il #MacellaioDellaTroika ammettera' lo stesso sbaglio dopo aver mentito agli italiani piu' e piu' volte?
#Norimberga2 
#NoGreenPass https://t.co/aDUAbxQ1rG",18,18,BiwiMobu,#aaaacc
14,2021-12-28 15:50:31+00:00,1475856699651153929,2380463039,Farmacista: da stamattina 8 positivi di cui 7 benedetti. I vaccinati si contagiano più dei non vaccinati. Questo ormai è palese e assodato. #NoGreenPass #ObbligoVaccinale #tamponi,11,4,cris_tian76,#aaaacc
15,2021-12-28 14:27:19+00:00,1475835761383677959,1238800491632607232,"#PortualiDiGenova eroi attivano presidio al terminal traghetti di #Genova da oggi 28/12/21. Aspettano la cittadinanza
Presidio non stop (capodanno compreso) 
#NoGreenPass 
#Puzzer https://t.co/s0Qi2VutNC",55,40,gianluca826,#aaaacc
16,2021-12-28 14:00:26+00:00,1475828992393588740,1173223843,"Il premier belga riconosce che combattere la pandemia coi vaccini non basta ed ha ammesso lo sbaglio.
Quando il #MacellaioDellaTroika ammettera' lo stesso sbaglio dopo aver mentito agli italiani piu' e piu' volte?
#Norimberga2 
#NoGreenPass https://t.co/aDUAbxQ1rG",18,18,BiwiMobu,#aaaacc
17,2021-12-28 14:27:19+00:00,1475835761383677959,1238800491632607232,"#PortualiDiGenova eroi attivano presidio al terminal traghetti di #Genova da oggi 28/12/21. Aspettano la cittadinanza
Presidio non stop (capodanno compreso) 
#NoGreenPass 
#Puzzer https://t.co/s0Qi2VutNC",55,40,gianluca826,#aaaacc
18,2021-12-28 14:48:50+00:00,1475841175986839554,1364298062919794688,"La Polonia ha la stessa curva della Germania.

Sarà che le misure del governo tedesco funzionano così tanto che gli effetti si vedono anche nei Paesi confinanti?

Buffoni ne abbiamo?

#NoGreenPass https://t.co/z7O4ti5DPO",41,7,Lorenzo62752880,#aaaacc
19,2021-12-28 14:00:26+00:00,1475828992393588740,1173223843,"Il premier belga riconosce che combattere la pandemia coi vaccini non basta ed ha ammesso lo sbaglio.
Quando il #MacellaioDellaTroika ammettera' lo stesso sbaglio dopo aver mentito agli italiani piu' e piu' volte?
#Norimberga2 
#NoGreenPass https://t.co/aDUAbxQ1rG",18,18,BiwiMobu,#aaaacc
20,2021-12-28 12:39:01+00:00,1475808506653593602,1238800491632607232,"IL 6 GENNAIO 2022 AVRÀ LUOGO LA ""MARCIA DELLE LIBERTÀ""
 (a piedi) PROMOSSA DAL MAGISTRATO PROF. PAOLO SCEUSA.* 

 *DETTAGLI* :
Si partirà alle ore 7.30 dal Piazzale Stazione di Venezia 

 *Link
https://t.co/FVnAOgf1NI
#NoGreenPass",18,16,gianluca826,#aaaacc
21,2021-12-28 11:27:06+00:00,1475790406004662276,1364298062919794688,"Sindaco Forte dei Marmi positivo con terza dose.

Sindaco Valsamoggia positivo con terza dose.

Ex deputato Di Battista positivo dopo con terza dose.

Il pass vaccinale servirebbe a evitare che circolino i positivi?

#NoGreenPass",532,185,Lorenzo62752880,#aaaacc
22,2021-12-28 11:27:06+00:00,1475790406004662276,1364298062919794688,"Sindaco Forte dei Marmi positivo con terza dose.

Sindaco Valsamoggia positivo con terza dose.

Ex deputato Di Battista positivo dopo con terza dose.

Il pass vaccinale servirebbe a evitare che circolino i positivi?

#NoGreenPass",532,185,Lorenzo62752880,#aaaacc
23,2021-12-28 14:00:26+00:00,1475828992393588740,1173223843,"Il premier belga riconosce che combattere la pandemia coi vaccini non basta ed ha ammesso lo sbaglio.
Quando il #MacellaioDellaTroika ammettera' lo stesso sbaglio dopo aver mentito agli italiani piu' e piu' volte?
#Norimberga2 
#NoGreenPass https://t.co/aDUAbxQ1rG",18,18,BiwiMobu,#aaaacc
24,2021-12-28 15:51:23+00:00,1475856917893464064,1438546161955229703,"Senza una vaccinazione di massa, senza misure sociali dannose, l'epidemia in Guadalupa si è estinta alla fine di settembre.
Sapevatelo.

#draghibugiardo #Draghistan #NoGreenPass #greenpass https://t.co/OjvBxTBRZS",2,1,GandalfRevn,#aaaacc
25,2021-12-28 15:50:31+00:00,1475856699651153929,2380463039,Farmacista: da stamattina 8 positivi di cui 7 benedetti. I vaccinati si contagiano più dei non vaccinati. Questo ormai è palese e assodato. #NoGreenPass #ObbligoVaccinale #tamponi,11,4,cris_tian76,#aaaacc
26,2021-12-28 15:50:31+00:00,1475856699651153929,2380463039,Farmacista: da stamattina 8 positivi di cui 7 benedetti. I vaccinati si contagiano più dei non vaccinati. Questo ormai è palese e assodato. #NoGreenPass #ObbligoVaccinale #tamponi,11,4,cris_tian76,#aaaacc
27,2021-12-28 12:26:02+00:00,1475805238477078533,1364298062919794688,"I giornali di regime insistono con propaganda demenziale. 

I casi sono in calo in TUTTI i Paesi dell'Est Europa, ma il calo  in Germania è merito del lockdown (inesistente) dei no vax.

Giornalismo imbarazzante.

#NoGreenPass",343,92,Lorenzo62752880,#aaaacc
28,2021-12-28 11:27:06+00:00,1475790406004662276,1364298062919794688,"Sindaco Forte dei Marmi positivo con terza dose.

Sindaco Valsamoggia positivo con terza dose.

Ex deputato Di Battista positivo dopo con terza dose.

Il pass vaccinale servirebbe a evitare che circolino i positivi?

#NoGreenPass",532,185,Lorenzo62752880,#aaaacc
29,2021-12-28 14:48:50+00:00,1475841175986839554,1364298062919794688,"La Polonia ha la stessa curva della Germania.

Sarà che le misure del governo tedesco funzionano così tanto che gli effetti si vedono anche nei Paesi confinanti?

Buffoni ne abbiamo?

#NoGreenPass https://t.co/z7O4ti5DPO",41,7,Lorenzo62752880,#aaaacc
30,2021-12-28 14:19:22+00:00,1475833758104313856,977434731523559424,"Era il 2018… ben 8 MILIONI di italiani con l’influenza ma si viveva normalmente @MinisteroSalute 
e ora per 50 contagiati ogni 100.000 abitanti è ALLARME🚨  
#RiprendiamociIlFuturo #Freedom #NoGreenPass #NoVaccinePassports https://t.co/fO3zXpewhb",16,11,vecchietta73,#aaaacc
31,2021-12-28 11:49:54+00:00,1475796142545903618,4882542093,"Ricordate la raccolta firme di #Trieste contro le proteste #Nogreenpass? Firmò anche Alexandros Delithanassis, gestore dello storico caffè San Marco. Lo scorso 30 ottobre, rivolgendosi ai manifestanti, disse: ""il brutto momento glielo state facendo attraversare voi a Trieste!”.",400,116,lordfed3,#aaaacc
32,2021-12-28 15:09:14+00:00,1475846310213435400,1238800491632607232,"I #PortualiDiTrieste lasciano il Presidio di #Napoli davanti alla Rai con questo messaggio Amore Libertà e #NoGreenPass
Vittorio lascia per ultimo il presidio e lo dichiara concluso.
Ovviamente #LaGenteComeNoiNonMollaMai riparte in nave per raggiungere un altro porto... https://t.co/F6tWdryupx",13,10,gianluca826,#aaaacc
33,2021-12-28 14:27:19+00:00,1475835761383677959,1238800491632607232,"#PortualiDiGenova eroi attivano presidio al terminal traghetti di #Genova da oggi 28/12/21. Aspettano la cittadinanza
Presidio non stop (capodanno compreso) 
#NoGreenPass 
#Puzzer https://t.co/s0Qi2VutNC",55,40,gianluca826,#aaaacc
34,2021-12-28 15:09:14+00:00,1475846310213435400,1238800491632607232,"I #PortualiDiTrieste lasciano il Presidio di #Napoli davanti alla Rai con questo messaggio Amore Libertà e #NoGreenPass
Vittorio lascia per ultimo il presidio e lo dichiara concluso.
Ovviamente #LaGenteComeNoiNonMollaMai riparte in nave per raggiungere un altro porto... https://t.co/F6tWdryupx",13,10,gianluca826,#aaaacc
35,2021-12-28 14:27:19+00:00,1475835761383677959,1238800491632607232,"#PortualiDiGenova eroi attivano presidio al terminal traghetti di #Genova da oggi 28/12/21. Aspettano la cittadinanza
Presidio non stop (capodanno compreso) 
#NoGreenPass 
#Puzzer https://t.co/s0Qi2VutNC",55,40,gianluca826,#aaaacc
36,2021-12-28 15:39:39+00:00,1475853961194348548,1238800491632607232,"Agenda 2030..
Video
Cingolani:Il pianeta è stato progettato per 3 miliardi di persone, siamo in troppi, siamo parassiti
""poter distruggere qualsiasi cellula con un campo magnetico applicato alle nanoparticelle intelligenti 
https://t.co/mGx9mr23by
#NoGreenPass
#NoSuperGreenPass",4,1,gianluca826,#aaaacc
37,2021-12-28 11:49:54+00:00,1475796142545903618,4882542093,"Ricordate la raccolta firme di #Trieste contro le proteste #Nogreenpass? Firmò anche Alexandros Delithanassis, gestore dello storico caffè San Marco. Lo scorso 30 ottobre, rivolgendosi ai manifestanti, disse: ""il brutto momento glielo state facendo attraversare voi a Trieste!”.",400,116,lordfed3,#aaaacc
38,2021-12-28 11:49:54+00:00,1475796142545903618,4882542093,"Ricordate la raccolta firme di #Trieste contro le proteste #Nogreenpass? Firmò anche Alexandros Delithanassis, gestore dello storico caffè San Marco. Lo scorso 30 ottobre, rivolgendosi ai manifestanti, disse: ""il brutto momento glielo state facendo attraversare voi a Trieste!”.",400,116,lordfed3,#aaaacc
39,2021-12-28 11:27:06+00:00,1475790406004662276,1364298062919794688,"Sindaco Forte dei Marmi positivo con terza dose.

Sindaco Valsamoggia positivo con terza dose.

Ex deputato Di Battista positivo dopo con terza dose.

Il pass vaccinale servirebbe a evitare che circolino i positivi?

#NoGreenPass",532,185,Lorenzo62752880,#aaaacc
40,2021-12-28 12:26:02+00:00,1475805238477078533,1364298062919794688,"I giornali di regime insistono con propaganda demenziale. 

I casi sono in calo in TUTTI i Paesi dell'Est Europa, ma il calo  in Germania è merito del lockdown (inesistente) dei no vax.

Giornalismo imbarazzante.

#NoGreenPass",343,92,Lorenzo62752880,#aaaacc
41,2021-12-28 15:09:14+00:00,1475846310213435400,1238800491632607232,"I #PortualiDiTrieste lasciano il Presidio di #Napoli davanti alla Rai con questo messaggio Amore Libertà e #NoGreenPass
Vittorio lascia per ultimo il presidio e lo dichiara concluso.
Ovviamente #LaGenteComeNoiNonMollaMai riparte in nave per raggiungere un altro porto... https://t.co/F6tWdryupx",13,10,gianluca826,#aaaacc
42,2021-12-27 11:36:00+00:00,1475430257624764419,1364298062919794688,"Ricciardi annuncia quarta dose tra maggio e giugno!

Quindi a breve anche con 3 dosi non si potrà più fare nulla senza la 4?

Quanto si pensa di andare avanti così?

#NoGreenPass",883,280,Lorenzo62752880,#aaaacc
43,2021-12-28 11:27:06+00:00,1475790406004662276,1364298062919794688,"Sindaco Forte dei Marmi positivo con terza dose.

Sindaco Valsamoggia positivo con terza dose.

Ex deputato Di Battista positivo dopo con terza dose.

Il pass vaccinale servirebbe a evitare che circolino i positivi?

#NoGreenPass",532,185,Lorenzo62752880,#aaaacc
44,2021-12-28 11:27:06+00:00,1475790406004662276,1364298062919794688,"Sindaco Forte dei Marmi positivo con terza dose.

Sindaco Valsamoggia positivo con terza dose.

Ex deputato Di Battista positivo dopo con terza dose.

Il pass vaccinale servirebbe a evitare che circolino i positivi?

#NoGreenPass",532,186,Lorenzo62752880,#aaaacc
45,2021-12-28 11:27:06+00:00,1475790406004662276,1364298062919794688,"Sindaco Forte dei Marmi positivo con terza dose.

Sindaco Valsamoggia positivo con terza dose.

Ex deputato Di Battista positivo dopo con terza dose.

Il pass vaccinale servirebbe a evitare che circolino i positivi?

#NoGreenPass",532,186,Lorenzo62752880,#aaaacc
46,2021-12-28 11:27:06+00:00,1475790406004662276,1364298062919794688,"Sindaco Forte dei Marmi positivo con terza dose.

Sindaco Valsamoggia positivo con terza dose.

Ex deputato Di Battista positivo dopo con terza dose.

Il pass vaccinale servirebbe a evitare che circolino i positivi?

#NoGreenPass",532,186,Lorenzo62752880,#aaaacc
47,2021-12-28 05:19:19+00:00,1475697850839441414,1246211106948907008,"Siamo ormai ad un anno dall'inizio della vaxxinazione di massa, ciò che doveva liberare e sconfiggere il covid entro l'estate per tornare alla normalità.
Ormai sta finendo l'anno, il covid non è stato sconfitto e la normalità è un lontano ricordo.
#Draghistan
#NoGreenPass https://t.co/I0YHMkpH0j",40,11,ECC09159331,#aaaacc
48,2021-12-28 12:26:02+00:00,1475805238477078533,1364298062919794688,"I giornali di regime insistono con propaganda demenziale. 

I casi sono in calo in TUTTI i Paesi dell'Est Europa, ma il calo  in Germania è merito del lockdown (inesistente) dei no vax.

Giornalismo imbarazzante.

#NoGreenPass",343,92,Lorenzo62752880,#aaaacc
49,2021-12-28 11:27:06+00:00,1475790406004662276,1364298062919794688,"Sindaco Forte dei Marmi positivo con terza dose.

Sindaco Valsamoggia positivo con terza dose.

Ex deputato Di Battista positivo dopo con terza dose.

Il pass vaccinale servirebbe a evitare che circolino i positivi?

#NoGreenPass",532,186,Lorenzo62752880,#aaaacc
50,2021-12-28 14:19:22+00:00,1475833758104313856,977434731523559424,"Era il 2018… ben 8 MILIONI di italiani con l’influenza ma si viveva normalmente @MinisteroSalute 
e ora per 50 contagiati ogni 100.000 abitanti è ALLARME🚨  
#RiprendiamociIlFuturo #Freedom #NoGreenPass #NoVaccinePassports https://t.co/fO3zXpewhb",16,11,vecchietta73,#aaaacc
51,2021-12-28 14:19:22+00:00,1475833758104313856,977434731523559424,"Era il 2018… ben 8 MILIONI di italiani con l’influenza ma si viveva normalmente @MinisteroSalute 
e ora per 50 contagiati ogni 100.000 abitanti è ALLARME🚨  
#RiprendiamociIlFuturo #Freedom #NoGreenPass #NoVaccinePassports https://t.co/fO3zXpewhb",16,11,vecchietta73,#aaaacc
52,2021-12-28 14:48:50+00:00,1475841175986839554,1364298062919794688,"La Polonia ha la stessa curva della Germania.

Sarà che le misure del governo tedesco funzionano così tanto che gli effetti si vedono anche nei Paesi confinanti?

Buffoni ne abbiamo?

#NoGreenPass https://t.co/z7O4ti5DPO",41,7,Lorenzo62752880,#aaaacc
53,2021-12-28 14:27:19+00:00,1475835761383677959,1238800491632607232,"#PortualiDiGenova eroi attivano presidio al terminal traghetti di #Genova da oggi 28/12/21. Aspettano la cittadinanza
Presidio non stop (capodanno compreso) 
#NoGreenPass 
#Puzzer https://t.co/s0Qi2VutNC",55,40,gianluca826,#aaaacc
54,2021-12-28 11:27:06+00:00,1475790406004662276,1364298062919794688,"Sindaco Forte dei Marmi positivo con terza dose.

Sindaco Valsamoggia positivo con terza dose.

Ex deputato Di Battista positivo dopo con terza dose.

Il pass vaccinale servirebbe a evitare che circolino i positivi?

#NoGreenPass",532,186,Lorenzo62752880,#aaaacc
55,2021-12-28 12:26:02+00:00,1475805238477078533,1364298062919794688,"I giornali di regime insistono con propaganda demenziale. 

I casi sono in calo in TUTTI i Paesi dell'Est Europa, ma il calo  in Germania è merito del lockdown (inesistente) dei no vax.

Giornalismo imbarazzante.

#NoGreenPass",343,92,Lorenzo62752880,#aaaacc
56,2021-12-28 11:49:54+00:00,1475796142545903618,4882542093,"Ricordate la raccolta firme di #Trieste contro le proteste #Nogreenpass? Firmò anche Alexandros Delithanassis, gestore dello storico caffè San Marco. Lo scorso 30 ottobre, rivolgendosi ai manifestanti, disse: ""il brutto momento glielo state facendo attraversare voi a Trieste!”.",400,116,lordfed3,#aaaacc
57,2021-12-28 12:26:02+00:00,1475805238477078533,1364298062919794688,"I giornali di regime insistono con propaganda demenziale. 

I casi sono in calo in TUTTI i Paesi dell'Est Europa, ma il calo  in Germania è merito del lockdown (inesistente) dei no vax.

Giornalismo imbarazzante.

#NoGreenPass",343,92,Lorenzo62752880,#aaaacc
58,2021-12-28 15:09:14+00:00,1475846310213435400,1238800491632607232,"I #PortualiDiTrieste lasciano il Presidio di #Napoli davanti alla Rai con questo messaggio Amore Libertà e #NoGreenPass
Vittorio lascia per ultimo il presidio e lo dichiara concluso.
Ovviamente #LaGenteComeNoiNonMollaMai riparte in nave per raggiungere un altro porto... https://t.co/F6tWdryupx",13,10,gianluca826,#aaaacc
59,2021-12-28 15:09:14+00:00,1475846310213435400,1238800491632607232,"I #PortualiDiTrieste lasciano il Presidio di #Napoli davanti alla Rai con questo messaggio Amore Libertà e #NoGreenPass
Vittorio lascia per ultimo il presidio e lo dichiara concluso.
Ovviamente #LaGenteComeNoiNonMollaMai riparte in nave per raggiungere un altro porto... https://t.co/F6tWdryupx",13,10,gianluca826,#aaaacc
60,2021-12-28 14:27:19+00:00,1475835761383677959,1238800491632607232,"#PortualiDiGenova eroi attivano presidio al terminal traghetti di #Genova da oggi 28/12/21. Aspettano la cittadinanza
Presidio non stop (capodanno compreso) 
#NoGreenPass 
#Puzzer https://t.co/s0Qi2VutNC",55,40,gianluca826,#aaaacc
61,2021-12-28 14:19:22+00:00,1475833758104313856,977434731523559424,"Era il 2018… ben 8 MILIONI di italiani con l’influenza ma si viveva normalmente @MinisteroSalute 
e ora per 50 contagiati ogni 100.000 abitanti è ALLARME🚨  
#RiprendiamociIlFuturo #Freedom #NoGreenPass #NoVaccinePassports https://t.co/fO3zXpewhb",16,11,vecchietta73,#aaaacc
62,2021-12-28 14:19:22+00:00,1475833758104313856,977434731523559424,"Era il 2018… ben 8 MILIONI di italiani con l’influenza ma si viveva normalmente @MinisteroSalute 
e ora per 50 contagiati ogni 100.000 abitanti è ALLARME🚨  
#RiprendiamociIlFuturo #Freedom #NoGreenPass #NoVaccinePassports https://t.co/fO3zXpewhb",16,11,vecchietta73,#aaaacc
63,2021-12-28 11:49:54+00:00,1475796142545903618,4882542093,"Ricordate la raccolta firme di #Trieste contro le proteste #Nogreenpass? Firmò anche Alexandros Delithanassis, gestore dello storico caffè San Marco. Lo scorso 30 ottobre, rivolgendosi ai manifestanti, disse: ""il brutto momento glielo state facendo attraversare voi a Trieste!”.",400,116,lordfed3,#aaaacc
64,2021-12-28 12:39:01+00:00,1475808506653593602,1238800491632607232,"IL 6 GENNAIO 2022 AVRÀ LUOGO LA ""MARCIA DELLE LIBERTÀ""
 (a piedi) PROMOSSA DAL MAGISTRATO PROF. PAOLO SCEUSA.* 

 *DETTAGLI* :
Si partirà alle ore 7.30 dal Piazzale Stazione di Venezia 

 *Link
https://t.co/FVnAOgf1NI
#NoGreenPass",18,16,gianluca826,#aaaacc
65,2021-12-28 12:26:02+00:00,1475805238477078533,1364298062919794688,"I giornali di regime insistono con propaganda demenziale. 

I casi sono in calo in TUTTI i Paesi dell'Est Europa, ma il calo  in Germania è merito del lockdown (inesistente) dei no vax.

Giornalismo imbarazzante.

#NoGreenPass",343,92,Lorenzo62752880,#aaaacc
66,2021-12-28 14:27:19+00:00,1475835761383677959,1238800491632607232,"#PortualiDiGenova eroi attivano presidio al terminal traghetti di #Genova da oggi 28/12/21. Aspettano la cittadinanza
Presidio non stop (capodanno compreso) 
#NoGreenPass 
#Puzzer https://t.co/s0Qi2VutNC",55,40,gianluca826,#aaaacc
67,2021-12-28 11:49:54+00:00,1475796142545903618,4882542093,"Ricordate la raccolta firme di #Trieste contro le proteste #Nogreenpass? Firmò anche Alexandros Delithanassis, gestore dello storico caffè San Marco. Lo scorso 30 ottobre, rivolgendosi ai manifestanti, disse: ""il brutto momento glielo state facendo attraversare voi a Trieste!”.",400,116,lordfed3,#aaaacc
68,2021-12-28 14:19:22+00:00,1475833758104313856,977434731523559424,"Era il 2018… ben 8 MILIONI di italiani con l’influenza ma si viveva normalmente @MinisteroSalute 
e ora per 50 contagiati ogni 100.000 abitanti è ALLARME🚨  
#RiprendiamociIlFuturo #Freedom #NoGreenPass #NoVaccinePassports https://t.co/fO3zXpewhb",16,11,vecchietta73,#aaaacc
69,2021-12-26 09:37:16+00:00,1475037989239762945,1391766884052254720,"Mettiamo da parte le bandiere bianche, rosse, nere, e difendiamo dai nazisti di oggi la nostra vita, la Patria, la Costituzione, la libertà, quella che ci stanno rubando;

ANDIAMO A ROMA COSÌ!!
TUTTI ASSIEME💚🤍❤

#IONONMIARRENDO💪💪
#nogreenpaSS
https://t.co/sBdTcX3lJn https://t.co/HAVEkdvTs5",103,86,CarlaKaky,#aaaacc
70,2021-12-28 14:19:22+00:00,1475833758104313856,977434731523559424,"Era il 2018… ben 8 MILIONI di italiani con l’influenza ma si viveva normalmente @MinisteroSalute 
e ora per 50 contagiati ogni 100.000 abitanti è ALLARME🚨  
#RiprendiamociIlFuturo #Freedom #NoGreenPass #NoVaccinePassports https://t.co/fO3zXpewhb",16,11,vecchietta73,#aaaacc
71,2021-12-28 12:39:01+00:00,1475808506653593602,1238800491632607232,"IL 6 GENNAIO 2022 AVRÀ LUOGO LA ""MARCIA DELLE LIBERTÀ""
 (a piedi) PROMOSSA DAL MAGISTRATO PROF. PAOLO SCEUSA.* 

 *DETTAGLI* :
Si partirà alle ore 7.30 dal Piazzale Stazione di Venezia 

 *Link
https://t.co/FVnAOgf1NI
#NoGreenPass",18,16,gianluca826,#aaaacc
72,2021-12-28 12:26:02+00:00,1475805238477078533,1364298062919794688,"I giornali di regime insistono con propaganda demenziale. 

I casi sono in calo in TUTTI i Paesi dell'Est Europa, ma il calo  in Germania è merito del lockdown (inesistente) dei no vax.

Giornalismo imbarazzante.

#NoGreenPass",343,92,Lorenzo62752880,#aaaacc
73,2021-12-28 11:27:06+00:00,1475790406004662276,1364298062919794688,"Sindaco Forte dei Marmi positivo con terza dose.

Sindaco Valsamoggia positivo con terza dose.

Ex deputato Di Battista positivo dopo con terza dose.

Il pass vaccinale servirebbe a evitare che circolino i positivi?

#NoGreenPass",533,186,Lorenzo62752880,#aaaacc
74,2021-12-28 15:09:14+00:00,1475846310213435400,1238800491632607232,"I #PortualiDiTrieste lasciano il Presidio di #Napoli davanti alla Rai con questo messaggio Amore Libertà e #NoGreenPass
Vittorio lascia per ultimo il presidio e lo dichiara concluso.
Ovviamente #LaGenteComeNoiNonMollaMai riparte in nave per raggiungere un altro porto... https://t.co/F6tWdryupx",13,10,gianluca826,#aaaacc
75,2021-12-28 14:19:22+00:00,1475833758104313856,977434731523559424,"Era il 2018… ben 8 MILIONI di italiani con l’influenza ma si viveva normalmente @MinisteroSalute 
e ora per 50 contagiati ogni 100.000 abitanti è ALLARME🚨  
#RiprendiamociIlFuturo #Freedom #NoGreenPass #NoVaccinePassports https://t.co/fO3zXpewhb",16,11,vecchietta73,#aaaacc
76,2021-12-28 12:26:02+00:00,1475805238477078533,1364298062919794688,"I giornali di regime insistono con propaganda demenziale. 

I casi sono in calo in TUTTI i Paesi dell'Est Europa, ma il calo  in Germania è merito del lockdown (inesistente) dei no vax.

Giornalismo imbarazzante.

#NoGreenPass",343,92,Lorenzo62752880,#aaaacc
77,2021-12-28 14:48:50+00:00,1475841175986839554,1364298062919794688,"La Polonia ha la stessa curva della Germania.

Sarà che le misure del governo tedesco funzionano così tanto che gli effetti si vedono anche nei Paesi confinanti?

Buffoni ne abbiamo?

#NoGreenPass https://t.co/z7O4ti5DPO",41,7,Lorenzo62752880,#aaaacc
78,2021-12-28 11:49:54+00:00,1475796142545903618,4882542093,"Ricordate la raccolta firme di #Trieste contro le proteste #Nogreenpass? Firmò anche Alexandros Delithanassis, gestore dello storico caffè San Marco. Lo scorso 30 ottobre, rivolgendosi ai manifestanti, disse: ""il brutto momento glielo state facendo attraversare voi a Trieste!”.",400,116,lordfed3,#aaaacc
79,2021-12-28 12:26:02+00:00,1475805238477078533,1364298062919794688,"I giornali di regime insistono con propaganda demenziale. 

I casi sono in calo in TUTTI i Paesi dell'Est Europa, ma il calo  in Germania è merito del lockdown (inesistente) dei no vax.

Giornalismo imbarazzante.

#NoGreenPass",343,92,Lorenzo62752880,#aaaacc
